scene,object_name,object_id,symmetry,valid_points,pointnet_rot_deg,pointnet_trans_cm,final_rot_deg,final_trans_cm,icp_rot_improvement_deg,icp_trans_improvement_cm,icp_fitness,icp_rmse_cm,icp_quarter_turn_used,final_pass_5deg_1cm,rgb_path
2-91-1,pudding_box,51,z2|x2,146,8.906872141649377,0.7444027,8.906872141649377,0.7444027066230774,0.0,0.0,0.0,0.0,False,False,C:\Users\Owner\Desktop\Fall2023\CSE275\6D Pose\training_data_filtered\training_data\v2.2\2-91-1_color_kinect.png
2-6-14,e_toy_airplane,21,z2,130,1.1712531654285785,0.13737941,8.628944316492815,0.16750304485619422,-7.457691151064236,-0.030123636973503787,0.3517915309446254,0.1728150457241641,False,False,C:\Users\Owner\Desktop\Fall2023\CSE275\6D Pose\training_data_filtered\training_data\v2.2\2-6-14_color_kinect.png
2-8-3,e_toy_airplane,21,z2,103,5.693069748251015,0.24727952,8.471426885745908,0.13858860596755415,-2.7783571374948925,0.10869091883560747,0.28664495114006516,0.16708331300233908,False,False,C:\Users\Owner\Desktop\Fall2023\CSE275\6D Pose\training_data_filtered\training_data\v2.2\2-8-3_color_kinect.png
2-2-2,e_toy_airplane,21,z2,128,8.278234047054632,0.11455322,8.278234047054632,0.11455322057008743,0.0,0.0,0.0,0.0,False,False,C:\Users\Owner\Desktop\Fall2023\CSE275\6D Pose\training_data_filtered\training_data\v2.2\2-2-2_color_kinect.png
2-6-11,bleach_cleanser,8,z2,1538,0.46579664239955915,0.48823306,8.203050397576785,1.3160757506461407,-7.737253755177226,-0.8278426910014416,0.17627737226277373,0.17234574292061836,False,False,C:\Users\Owner\Desktop\Fall2023\CSE275\6D Pose\training_data_filtered\training_data\v2.2\2-6-11_color_kinect.png
2-10-19,e_toy_airplane,21,z2,117,8.122790378035338,0.18857302,8.122790378035338,0.18857301771640778,0.0,0.0,0.0,0.0,False,False,C:\Users\Owner\Desktop\Fall2023\CSE275\6D Pose\training_data_filtered\training_data\v2.2\2-10-19_color_kinect.png
1-65-10,cracker_box,14,z2|x2,78,8.224101866410292,0.29054943,8.050278409652437,0.2905173117029826,0.17382345675785515,3.2115567906665365e-05,0.11513157894736842,0.17149372431485763,False,False,C:\Users\Owner\Desktop\Fall2023\CSE275\6D Pose\training_data_filtered\training_data\v2.2\1-65-10_color_kinect.png
2-52-12,foam_brick,26,z2|x4|y2,271,8.035992864986616,0.3672459,8.035992864986616,0.3672459125518799,0.0,0.0,0.0,0.0,False,False,C:\Users\Owner\Desktop\Fall2023\CSE275\6D Pose\training_data_filtered\training_data\v2.2\2-52-12_color_kinect.png
1-57-11,potted_meat_can,48,z2|x2,586,8.024237830580129,0.48920688,8.024237830580129,0.48920688033103943,0.0,0.0,0.0,0.0,False,False,C:\Users\Owner\Desktop\Fall2023\CSE275\6D Pose\training_data_filtered\training_data\v2.2\1-57-11_color_kinect.png
2-7-18,bleach_cleanser,8,z2,1471,1.2954368488481798,0.46580598,7.661996063770593,1.2808933107981586,-6.366559214922413,-0.8150873332152271,0.22445255474452555,0.17988235749813433,False,False,C:\Users\Owner\Desktop\Fall2023\CSE275\6D Pose\training_data_filtered\training_data\v2.2\2-7-18_color_kinect.png
2-70-5,bleach_cleanser,8,z2,1252,1.8087987951365638,0.42115408,7.626962104458544,1.28015888907456,-5.81816330932198,-0.8590048072531185,0.1864963503649635,0.18153895286087662,False,False,C:\Users\Owner\Desktop\Fall2023\CSE275\6D Pose\training_data_filtered\training_data\v2.2\2-70-5_color_kinect.png
2-14-17,bleach_cleanser,8,z2,1532,2.1774551228717005,0.41197804,7.621718521125624,1.306539630149228,-5.4442633982539235,-0.8945615939839906,0.1813868613138686,0.1783838021917253,False,False,C:\Users\Owner\Desktop\Fall2023\CSE275\6D Pose\training_data_filtered\training_data\v2.2\2-14-17_color_kinect.png
2-74-5,bleach_cleanser,8,z2,1364,7.593828424621726,1.1345952,7.593828424621726,1.1345951557159424,0.0,0.0,0.0,0.0,False,False,C:\Users\Owner\Desktop\Fall2023\CSE275\6D Pose\training_data_filtered\training_data\v2.2\2-74-5_color_kinect.png
2-63-11,bleach_cleanser,8,z2,1600,0.13419959882965005,0.4213382,7.550379085698983,1.3335759100792282,-7.416179486869334,-0.9122377095100753,0.1905109489051095,0.18313611564165086,False,False,C:\Users\Owner\Desktop\Fall2023\CSE275\6D Pose\training_data_filtered\training_data\v2.2\2-63-11_color_kinect.png
2-93-13,bleach_cleanser,8,z2,1519,4.583839872696393,0.43812487,7.480109221793225,1.3345382359440736,-2.8962693490968325,-0.8964133706505708,0.19927007299270072,0.18277239644071977,False,False,C:\Users\Owner\Desktop\Fall2023\CSE275\6D Pose\training_data_filtered\training_data\v2.2\2-93-13_color_kinect.png
2-63-13,bleach_cleanser,8,z2,1520,2.771576273284838,0.2944984,7.42474804574296,1.277993380189369,-4.653171772458122,-0.9834949663881758,0.19854014598540146,0.17241368132082566,False,False,C:\Users\Owner\Desktop\Fall2023\CSE275\6D Pose\training_data_filtered\training_data\v2.2\2-63-13_color_kinect.png
2-35-7,bleach_cleanser,8,z2,1484,0.4139011699237408,0.3861037,7.291319795213244,1.2861436236026529,-6.877418625289503,-0.9000399339320901,0.20693430656934306,0.17824442401720444,False,False,C:\Users\Owner\Desktop\Fall2023\CSE275\6D Pose\training_data_filtered\training_data\v2.2\2-35-7_color_kinect.png
1-6-2,pudding_box,51,z2|x2,151,7.059160984669979,0.2507064,7.229459580241057,0.2102174013024303,-0.17029859557107851,0.04048900314512524,0.233983286908078,0.17228445383316132,False,False,C:\Users\Owner\Desktop\Fall2023\CSE275\6D Pose\training_data_filtered\training_data\v2.2\1-6-2_color_kinect.png
2-68-12,bleach_cleanser,8,z2,1176,0.35394683929041093,0.5951933,7.1208238050015575,1.2350569146978008,-6.7668769657111465,-0.6398635882245647,0.17408759124087592,0.17824018186339421,False,False,C:\Users\Owner\Desktop\Fall2023\CSE275\6D Pose\training_data_filtered\training_data\v2.2\2-68-12_color_kinect.png
